2,2,0,prepare_for_brushing_teeth1_scene6,0,0.0,11.315999999999999,walk,bedroom70_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,1,11.315999999999999,17.663999999999998,ActionXXX1,bathroom11_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,2,17.663999999999998,22.907999999999998,walk,toothbrush57_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,3,22.907999999999998,26.012999999999998,grab,toothbrush57_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,4,26.012999999999998,29.462999999999997,walk,toothpaste55_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,5,29.462999999999997,32.568,grab,toothpaste55_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,6,32.568,55.062,squeeze,toothpaste55_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,7,55.062,62.513999999999996,put,toothpaste55_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,8,62.513999999999996,65.895,walk,faucet38_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,9,65.895,72.44999999999999,switchOn,faucet38_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,10,72.44999999999999,88.04399999999998,soak,toothbrush57_scene6,
2,2,0,prepare_for_brushing_teeth1_scene6,11,88.04399999999998,91.42499999999998,switchOff,faucet38_scene6,
