2,2,0,drink_wine1_scene3,0,0.0,12.764999999999999,ActionXXX0,kitchen11_scene3,
2,2,0,drink_wine1_scene3,1,12.764999999999999,19.733999999999998,walk,wine424_scene3,
2,2,0,drink_wine1_scene3,2,19.733999999999998,22.839,ActionXXX2,wine424_scene3,
2,2,0,drink_wine1_scene3,3,22.839,22.907999999999998,walk,kitchentable134_scene3,
2,2,0,drink_wine1_scene3,4,22.907999999999998,25.944,put,wine424_scene3,kitchentable134_scene3
2,2,0,drink_wine1_scene3,5,25.944,33.12,walk,wineglass425_scene3,
2,2,0,drink_wine1_scene3,6,33.12,36.224999999999994,grab,wineglass425_scene3,
2,2,0,drink_wine1_scene3,7,36.224999999999994,43.193999999999996,walk,kitchentable134_scene3,
2,2,0,drink_wine1_scene3,8,43.193999999999996,46.23,put,wineglass425_scene3,kitchentable134_scene3
2,2,0,drink_wine1_scene3,9,46.23,47.678999999999995,walk,wine424_scene3,
2,2,0,drink_wine1_scene3,10,47.678999999999995,50.78399999999999,grab,wine424_scene3,
2,2,0,drink_wine1_scene3,11,50.78399999999999,50.78399999999999,walk,wineglass425_scene3,
2,2,0,drink_wine1_scene3,12,50.78399999999999,66.24,pour,wine424_scene3,wineglass425_scene3
2,2,0,drink_wine1_scene3,13,66.24,69.345,grab,wineglass425_scene3,
2,2,0,drink_wine1_scene3,14,69.345,80.03999999999999,ActionXXX14,wineglass425_scene3,
2,2,0,drink_wine1_scene3,15,80.03999999999999,86.181,put,wineglass425_scene3,
2,2,0,drink_wine1_scene3,16,86.181,89.286,grab,wineglass425_scene3,
2,2,0,drink_wine1_scene3,17,89.286,98.877,drink,wineglass425_scene3,
2,2,0,drink_wine1_scene3,18,98.877,107.29499999999999,put,wineglass425_scene3,
2,2,0,drink_wine1_scene3,19,107.29499999999999,117.71399999999998,drink,wine424_scene3,
