2,2,2,fall_while_sitting_down_or_lowering1_scene5,0,0.0,8.348999999999998,walk,livingroom11_scene5,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,1,8.348999999999998,14.627999999999997,walk,kitchen112_scene5,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,2,14.627999999999997,22.217999999999996,walk,bedroom231_scene5,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,3,22.217999999999996,23.942999999999998,walk,MainObjectXXX3,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,4,23.942999999999998,29.669999999999998,ActionXXX4,MainObjectXXX4,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,5,29.669999999999998,35.811,ActionXXX5,,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,6,35.811,40.572,walk,MainObjectXXX6,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,7,40.572,43.953,switchOff,lightswitch268_scene5,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,8,43.953,48.231,walk,bed293_scene5,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,9,48.231,54.855000000000004,ActionXXX9,bed293_scene5,
2,2,2,fall_while_sitting_down_or_lowering1_scene5,10,54.855000000000004,70.311,fallsit,bed293_scene5,
