2,2,2,workout1_scene5,0,0.0,7.521,walk,livingroom11_scene5,
2,2,2,workout1_scene5,1,7.521,26.151,stretch,,
2,2,2,workout1_scene5,2,26.151,47.61,stretch,,
2,2,2,workout1_scene5,3,47.61,69.138,stretch,,
2,2,2,workout1_scene5,4,69.138,89.7,legopp,,
2,2,2,workout1_scene5,5,89.7,110.262,ActionXXX5,,
2,2,2,workout1_scene5,6,110.262,130.824,ActionXXX6,,
2,2,2,workout1_scene5,7,130.824,146.69400000000002,straddle,,
2,2,2,workout1_scene5,8,146.69400000000002,162.56400000000002,straddle,,
2,2,2,workout1_scene5,9,162.56400000000002,178.365,straddle,,
2,2,2,workout1_scene5,10,178.365,184.506,squat,,
2,2,2,workout1_scene5,11,184.506,190.233,squat,,
2,2,2,workout1_scene5,12,190.233,196.098,squat,,
2,2,2,workout1_scene5,13,196.098,201.96300000000002,squat,,
2,2,2,workout1_scene5,14,201.96300000000002,211.14000000000001,jump,,
2,2,2,workout1_scene5,15,211.14000000000001,216.31500000000003,squat,,
2,2,2,workout1_scene5,16,216.31500000000003,225.42300000000003,jump,,
2,2,2,workout1_scene5,17,225.42300000000003,230.59800000000004,squat,,
2,2,2,workout1_scene5,18,230.59800000000004,239.84400000000005,ActionXXX18,,
