2,2,2,use_phone3_scene6,0,0.0,4.760999999999999,walk,MainObjectXXX0,
2,2,2,use_phone3_scene6,1,4.760999999999999,7.865999999999999,grab,MainObjectXXX1,
2,2,2,use_phone3_scene6,2,7.865999999999999,16.491,walk,MainObjectXXX2,
2,2,2,use_phone3_scene6,3,16.491,20.907,walk,bed104_scene6,
2,2,2,use_phone3_scene6,4,20.907,29.256,sit,bed104_scene6,
2,2,2,use_phone3_scene6,5,29.256,43.539,text,cellphone336_scene6,
2,2,2,use_phone3_scene6,6,43.539,49.197,stand,,
2,2,2,use_phone3_scene6,7,49.197,49.197,walk,livingroom260_scene6,
2,2,2,use_phone3_scene6,8,49.197,63.273,walk,MainObjectXXX8,
2,2,2,use_phone3_scene6,9,63.273,74.175,sit,sofa293_scene6,
2,2,2,use_phone3_scene6,10,74.175,88.66499999999999,text,MainObjectXXX10,
