2,2,2,pet_cat1_scene1,0,0.0,5.796,walk,cat465_scene1,
2,2,2,pet_cat1_scene1,1,5.796,8.901,grab,cat465_scene1,
2,2,2,pet_cat1_scene1,2,8.901,12.144,walk,bed112_scene1,
2,2,2,pet_cat1_scene1,3,12.144,18.078,ActionXXX3,bed112_scene1,
2,2,2,pet_cat1_scene1,4,18.078,18.078,touch,cat465_scene1,
2,2,2,pet_cat1_scene1,5,18.078,24.15,stand,,
2,2,2,pet_cat1_scene1,6,24.15,32.016,walk,kitchen209_scene1,
2,2,2,pet_cat1_scene1,7,32.016,44.504999999999995,walk,livingroom342_scene1,
2,2,2,pet_cat1_scene1,8,44.504999999999995,49.818,walk,sofa375_scene1,
2,2,2,pet_cat1_scene1,9,49.818,60.375,sit,sofa375_scene1,
