2,2,2,use_phone4_scene3,0,0.0,6.278999999999999,walk,cellphone424_scene3,
2,2,2,use_phone4_scene3,1,6.278999999999999,9.383999999999999,grab,cellphone424_scene3,
2,2,2,use_phone4_scene3,2,9.383999999999999,11.384999999999998,walk,sofa224_scene3,
2,2,2,use_phone4_scene3,3,11.384999999999998,18.63,sit,MainObjectXXX3,
2,2,2,use_phone4_scene3,4,18.63,33.672,ActionXXX4,cellphone424_scene3,
2,2,2,use_phone4_scene3,5,33.672,43.193999999999996,stand,,
2,2,2,use_phone4_scene3,6,43.193999999999996,43.193999999999996,walk,MainObjectXXX6,
2,2,2,use_phone4_scene3,7,43.193999999999996,54.92399999999999,walk,milk182_scene3,
2,2,2,use_phone4_scene3,8,54.92399999999999,58.02899999999999,grab,MainObjectXXX8,
2,2,2,use_phone4_scene3,9,58.02899999999999,68.03399999999999,drink,milk182_scene3,
