5,5,5,relax_on_sofa_while_watching_television3_scene6,0,0.0,13.109999999999998,walk,bedroom70_scene6,
5,5,5,relax_on_sofa_while_watching_television3_scene6,1,13.109999999999998,21.458999999999996,ActionXXX1,MainObjectXXX1,
5,5,5,relax_on_sofa_while_watching_television3_scene6,2,21.458999999999996,26.840999999999994,ActionXXX2,MainObjectXXX2,
5,5,5,relax_on_sofa_while_watching_television3_scene6,3,26.840999999999994,32.36099999999999,ActionXXX3,tv327_scene6,
5,5,5,relax_on_sofa_while_watching_television3_scene6,4,32.36099999999999,36.01799999999999,walk,remotecontrol346_scene6,
5,5,5,relax_on_sofa_while_watching_television3_scene6,5,36.01799999999999,39.12299999999998,ActionXXX5,remotecontrol346_scene6,
5,5,5,relax_on_sofa_while_watching_television3_scene6,6,39.12299999999998,41.951999999999984,walk,MainObjectXXX6,
5,5,5,relax_on_sofa_while_watching_television3_scene6,7,41.951999999999984,47.816999999999986,ActionXXX7,sofa293_scene6,
5,5,5,relax_on_sofa_while_watching_television3_scene6,8,47.816999999999986,53.957999999999984,stand,,
5,5,5,relax_on_sofa_while_watching_television3_scene6,9,53.957999999999984,62.09999999999998,ActionXXX9,tv327_scene6,
