5,5,5,fall_in_bathroom1_scene5,0,0.0,9.315,walk,kitchen112_scene5,
5,5,5,fall_in_bathroom1_scene5,1,9.315,16.076999999999998,ActionXXX1,MainObjectXXX1,
5,5,5,fall_in_bathroom1_scene5,2,16.076999999999998,23.252999999999997,walk,MainObjectXXX2,
5,5,5,fall_in_bathroom1_scene5,3,23.252999999999997,28.634999999999998,walk,MainObjectXXX3,
5,5,5,fall_in_bathroom1_scene5,4,28.634999999999998,31.946999999999996,ActionXXX4,MainObjectXXX4,
5,5,5,fall_in_bathroom1_scene5,5,31.946999999999996,37.467,ActionXXX5,MainObjectXXX5,
5,5,5,fall_in_bathroom1_scene5,5,37.467,42.986999999999995,ActionXXX5,MainObjectXXX5,
5,5,5,fall_in_bathroom1_scene5,6,42.986999999999995,50.852999999999994,ActionXXX6,MainObjectXXX6,
5,5,5,fall_in_bathroom1_scene5,7,50.852999999999994,58.028999999999996,ActionXXX7,,
5,5,5,fall_in_bathroom1_scene5,8,58.028999999999996,65.75699999999999,fall,,
