10,10,10,drink_wine_while_watching_television3_scene5,0,0.0,7.245,ActionXXX0,MainObjectXXX0,
10,10,10,drink_wine_while_watching_television3_scene5,1,7.245,12.972,ActionXXX1,MainObjectXXX1,
10,10,10,drink_wine_while_watching_television3_scene5,2,12.972,15.18,ActionXXX2,MainObjectXXX2,
10,10,10,drink_wine_while_watching_television3_scene5,3,15.18,18.285,ActionXXX3,MainObjectXXX3,
10,10,10,drink_wine_while_watching_television3_scene5,4,18.285,25.806,ActionXXX4,MainObjectXXX4,
10,10,10,drink_wine_while_watching_television3_scene5,5,25.806,33.81,ActionXXX5,MainObjectXXX5,
10,10,10,drink_wine_while_watching_television3_scene5,6,33.81,36.915,ActionXXX6,MainObjectXXX6,
10,10,10,drink_wine_while_watching_television3_scene5,7,36.915,45.885,ActionXXX7,MainObjectXXX7,
10,10,10,drink_wine_while_watching_television3_scene5,8,45.885,47.955,ActionXXX8,MainObjectXXX8,
10,10,10,drink_wine_while_watching_television3_scene5,9,47.955,55.337999999999994,ActionXXX9,MainObjectXXX9,
10,10,10,drink_wine_while_watching_television3_scene5,10,55.337999999999994,64.51499999999999,ActionXXX10,MainObjectXXX10,
10,10,10,drink_wine_while_watching_television3_scene5,11,64.51499999999999,70.65599999999999,ActionXXX11,,
10,10,10,drink_wine_while_watching_television3_scene5,12,70.65599999999999,75.76199999999999,ActionXXX12,MainObjectXXX12,
10,10,10,drink_wine_while_watching_television3_scene5,13,75.76199999999999,81.21299999999998,ActionXXX13,MainObjectXXX13,
10,10,10,drink_wine_while_watching_television3_scene5,14,81.21299999999998,84.24899999999998,ActionXXX14,MainObjectXXX14,TargetObjectXXX14
10,10,10,drink_wine_while_watching_television3_scene5,15,84.24899999999998,93.35699999999999,ActionXXX15,MainObjectXXX15,
